1	7247335	9365199	6
1	14891511	16897730	11
1	25516845	27401867	18
1	27401867	30161881	19
1	88128631	90066303	54
1	97885249	99800604	60
1	115880593	118839067	72
1	148361253	151538881	75
1	159913048	162346721	81
1	162346721	165191702	82
1	173097907	175089768	87
1	203334734	204681068	105
1	204681068	206073265	106
1	219590571	221858231	114
1	221858231	222230220	115
1	230685255	232090252	120
2	10133	1781022	134
2	24686918	26894985	148
2	26894985	28598777	149
2	44313803	46482634	161
2	98995201	101822329	191
2	101822329	102688765	192
2	110572432	113921856	199
2	118367466	121303783	202
2	135158578	137042794	213
2	159577082	161769733	229
2	161769733	163503551	230
2	201576284	202818637	252
2	217715661	218395480	261
2	229370787	231843389	268
3	11019665	13070799	286
3	49316972	51832015	312
3	123517768	124936642	354
3	126214943	128194861	356
3	168580960	170964909	381
3	170964909	172295731	382
4	15147446	15927009	414
4	22319347	24135529	419
4	53877433	55429556	438
4	71049152	72140558	448
4	74592390	77130707	450
4	105305294	107501305	468
5	11940	982252	522
5	43983499	50163398	550
5	71240456	73759326	564
5	127344604	129519025	599
5	136376050	139265072	603
5	147181998	148662624	608
5	148662624	150561298	609
5	158825698	159973944	615
5	177251507	178413464	628
6	9020026	10540317	640
6	29737971	30798168	655
6	30798168	31571218	656
6	31571218	32682664	657
6	32682664	33236497	658
6	53279102	55468270	671
6	83127149	85209989	688
6	97842284	100630146	698
6	129861031	130935454	717
6	132765669	134244243	719
7	1353067	2062398	746
7	13884202	15143657	758
7	25909555	28360309	766
7	28360309	31137289	767
7	69085364	71874885	789
7	126519170	126869221	820
7	150711505	152249806	837
8	6142797	7153079	852
8	17836399	19492840	862
8	22897057	24674718	866
8	35317232	37379389	875
8	37379389	38938806	876
8	46841315	50082470	881
8	124861459	125683719	923
9	3190064	4495328	940
9	16659655	18661051	950
9	65472190	72512711	966
9	110695062	112778024	991
10	751339	1523544	1012
10	16551767	18537267	1024
10	31907519	33707968	1034
10	57662146	58959528	1047
10	78706814	80876749	1060
10	93335047	95396368	1069
10	102949239	104380410	1075
10	112561493	115328432	1080
10	123900545	125869346	1087
10	125869346	128001098	1088
11	70855	1213590	1096
11	9087317	10952027	1103
11	17578402	19569535	1108
11	27020461	28481593	1114
11	28481593	30141357	1115
11	30141357	32276901	1116
11	55082657	58457495	1127
11	63804569	65898631	1131
11	72286017	74412351	1136
11	81266712	84381272	1141
11	111114397	112459488	1161
12	61107	1080331	1180
12	18087873	20863943	1194
12	46024229	47714793	1208
12	55665837	57548860	1214
12	113986709	115036602	1248
12	119754110	122007651	1253
13	30483267	32301815	1270
13	49383962	51591091	1282
13	71526791	73934089	1296
13	93586455	96087558	1308
13	109815112	111232073	1320
14	103012102	105001723	1377
15	40384132	41177514	1393
15	41177514	42776399	1394
15	53069096	54508528	1401
15	55136269	56901773	1403
15	56901773	58441366	1404
15	84260468	86652905	1418
16	4001196	5118345	1433
16	20150571	22448904	1448
16	22448904	24136875	1449
16	27445755	29036613	1452
16	52035823	53382572	1457
16	53382572	55903774	1458
16	55903774	57664330	1459
16	65938566	68841363	1465
16	68841363	71054028	1466
16	74971503	75977954	1469
16	79134815	80297374	1473
16	87647349	89041165	1482
17	38877404	39899810	1507
17	45876022	47517400	1511
17	47517400	49898957	1512
17	59312755	61545589	1519
17	63148128	64800430	1521
18	51554175	55213838	1560
18	55213838	56530220	1561
18	60277715	61820252	1565
19	6684885	8347513	1585
19	18409862	19877471	1593
19	30727954	32746520	1600
19	32746520	34262952	1601
20	18972203	20959710	1631
20	31614823	32813441	1637
20	34960446	36909530	1639
20	40585689	41615460	1643
20	54055266	56447959	1650
21	29125226	31197025	1666
21	36524373	37870779	1671
22	37570269	39307894	1694
