1	14891511	16897730	11
1	21736588	23086883	15
1	27401867	30161881	19
1	58865399	59890409	37
1	65041704	66939404	41
1	88128631	90066303	54
1	93536459	94506191	57
1	108409665	110303931	67
1	148361253	151538881	75
1	159913048	162346721	81
1	182755356	184595513	93
1	204681068	206073265	106
1	218705513	219590571	113
1	219590571	221858231	114
2	26894985	28598777	149
2	40281483	43309590	159
2	43309590	44313803	160
2	47318772	48213001	163
2	70755198	73174848	180
2	98995201	101822329	191
2	110572432	113921856	199
2	135158578	137042794	213
2	167355970	169968236	235
2	225840004	228119842	266
2	229370787	231843389	268
2	231843389	233550003	269
3	11019665	13070799	286
3	47727212	49316972	311
3	58157519	60272906	317
3	70449028	72529329	325
3	131836516	133252173	359
3	135456906	137371083	361
3	149043237	150252004	369
3	151348730	153256571	371
3	168580960	170964909	381
3	170964909	172295731	382
3	172295731	173477285	383
3	185068255	186890344	391
4	84799656	86930609	456
4	86930609	87534648	457
4	87534648	89238028	458
4	97540703	99424067	464
4	99424067	100678360	465
4	100678360	103221356	466
5	38802410	40287729	547
5	67850860	71240456	563
5	71240456	73759326	564
5	148662624	150561298	609
6	13209388	14802924	643
6	25684587	26791233	651
6	29737971	30798168	655
6	30798168	31571218	656
6	31571218	32682664	657
6	32682664	33236497	658
6	35455756	37572596	660
6	94441175	97093511	696
6	125424383	127540461	715
6	129861031	130935454	717
6	134244243	136224177	720
7	11299198	12635461	756
7	16902069	19481547	760
7	22507629	23471442	763
7	65689809	68234074	787
7	134307596	135591083	825
8	9154694	9640787	854
8	54418044	55945581	884
8	59728100	62329099	888
8	62329099	63349306	889
8	104988752	107410754	913
8	124861459	125683719	923
8	140725643	143044914	934
9	32019368	33578334	961
9	82590928	84211233	975
9	92528698	94167203	982
9	94167203	96671698	983
9	112778024	114831082	992
9	130055510	132165470	1002
10	16551767	18537267	1024
10	67549615	69900148	1054
10	75422550	78706814	1059
10	78706814	80876749	1060
10	97822357	100241302	1072
10	100241302	100668400	1073
10	100668400	102949239	1074
10	110317705	112561493	1079
10	112561493	115328432	1080
10	119523934	120591353	1083
11	4746709	6322869	1099
11	15742552	17578402	1107
11	21017138	22374142	1110
11	27020461	28481593	1114
11	47006137	49866050	1124
11	49866050	54695473	1125
11	55082657	58457495	1127
11	63804569	65898631	1131
11	72286017	74412351	1136
11	76797209	78355058	1138
11	78355058	80722373	1139
11	93276157	94242260	1148
11	94242260	95726041	1149
11	108437037	109866116	1159
11	116383348	117747110	1165
11	122591910	123500117	1170
12	9031395	10481534	1188
12	51776494	53039004	1211
12	55665837	57548860	1214
12	57548860	59308666	1215
12	69826542	70957987	1222
12	110336719	113263518	1246
12	119754110	122007651	1253
13	38878163	41069263	1276
13	71526791	73934089	1296
13	78808813	80585676	1300
13	109815112	111232073	1320
14	34846251	35859593	1332
14	93132299	94325285	1370
14	94325285	95750867	1371
15	59694116	61265836	1406
15	73628714	76398624	1414
15	78516053	80860978	1416
15	84260468	86652905	1418
16	10426032	11520161	1440
16	57664330	59045405	1460
16	71054028	72935150	1467
16	87647349	89041165	1482
17	16412342	18856320	1498
17	29786491	31538425	1502
17	39899810	41772087	1508
17	41772087	43056905	1509
17	43056905	45876022	1510
17	45876022	47517400	1511
17	64800430	67858770	1522
17	77298636	78837588	1528
17	80034408	81194908	1530
18	51554175	55213838	1560
18	56530220	57630483	1562
19	6684885	8347513	1585
19	18409862	19877471	1593
19	32746520	34262952	1601
19	47150082	49282227	1611
19	49282227	51532567	1612
20	3828413	5477850	1621
20	32813441	34960446	1638
20	34960446	36909530	1639
20	39610856	40585689	1642
20	44839056	47199980	1646
22	27834752	29651799	1688
22	29651799	31439918	1689
22	35530985	37570269	1693
22	43714200	44995308	1698
